,uid,iid,rui,est,details,Iu,Ui,err
7101,6563,0552998001,8.0,3.5232701824408217,{'was_impossible': False},80,32,4.476729817559178
13401,25981,0553586122,5.0,3.5235126161719172,{'was_impossible': False},87,47,1.4764873838280828
33042,49422,0151008116,0.0,3.5235152703670156,{'was_impossible': False},36,67,3.5235152703670156
14966,249862,0345313151,0.0,3.5237435483236164,{'was_impossible': False},59,31,3.5237435483236164
4000,234828,067164257X,0.0,3.5239530862686097,{'was_impossible': False},151,40,3.5239530862686097
7669,133416,0060987103,0.0,3.5239821225589987,{'was_impossible': False},39,140,3.5239821225589987
27400,73923,0380818973,0.0,3.5240730146479624,{'was_impossible': False},22,33,3.5240730146479624
21571,11245,0446611476,6.0,3.52413364248397,{'was_impossible': False},23,31,2.47586635751603
3065,136348,038550926X,8.0,3.5241844276897982,{'was_impossible': False},55,60,4.475815572310202
5886,115473,0446520802,0.0,3.5242902275187795,{'was_impossible': False},14,42,3.5242902275187795
7596,56959,0140298479,0.0,3.5243387147495353,{'was_impossible': False},88,94,3.5243387147495353
33034,161039,076790592X,0.0,3.5246208844022977,{'was_impossible': False},23,31,3.5246208844022977
28888,6563,0812967240,7.0,3.5252551273376396,{'was_impossible': False},80,37,3.4747448726623604
14929,234828,0345370775,9.0,3.5253282750557746,{'was_impossible': False},151,203,5.474671724944225
21927,134118,0446523569,0.0,3.525427077903771,{'was_impossible': False},4,31,3.525427077903771
25346,113435,0671027360,0.0,3.525654328322803,{'was_impossible': False},13,221,3.525654328322803
26617,223566,0451176464,0.0,3.525704655138682,{'was_impossible': False},18,67,3.525704655138682
26278,107244,0440213525,0.0,3.525710224861397,{'was_impossible': False},41,166,3.525710224861397
12514,53418,0804106304,0.0,3.5266774566182537,{'was_impossible': False},25,223,3.5266774566182537
9879,112401,0060987529,0.0,3.526866250211631,{'was_impossible': False},9,105,3.526866250211631
13816,216683,0425136981,0.0,3.5268958554460044,{'was_impossible': False},73,49,3.5268958554460044
27054,30716,059035342X,0.0,3.526905033822974,{'was_impossible': False},31,237,3.526905033822974
30055,164096,0679781587,0.0,3.5273941667775013,{'was_impossible': False},19,232,3.5273941667775013
26233,30487,0060916508,0.0,3.527410998061467,{'was_impossible': False},57,40,3.527410998061467
22697,107270,0399143947,0.0,3.5274444883607226,{'was_impossible': False},3,36,3.5274444883607226
8496,227836,1573229571,0.0,3.527671642627637,{'was_impossible': False},17,43,3.527671642627637
18184,258152,0345347536,0.0,3.5277531399200903,{'was_impossible': False},39,24,3.5277531399200903
10538,117539,0804105820,0.0,3.5284834241541283,{'was_impossible': False},15,58,3.5284834241541283
3779,62891,0671001132,0.0,3.528804437512022,{'was_impossible': False},58,32,3.528804437512022
21353,21252,155874262X,0.0,3.5292293856070724,{'was_impossible': False},15,71,3.5292293856070724
8275,236757,0312980140,0.0,3.529373478099428,{'was_impossible': False},85,97,3.529373478099428
465,11724,0385420161,0.0,3.52976601939573,{'was_impossible': False},25,60,3.52976601939573
23113,95359,038531258X,0.0,3.5302318252369647,{'was_impossible': False},291,39,3.5302318252369647
30612,51856,0064407675,0.0,3.5304196099008482,{'was_impossible': False},5,60,3.5304196099008482
22058,56959,0445406518,0.0,3.5306678209077234,{'was_impossible': False},88,39,3.5306678209077234
10233,201684,0385413041,0.0,3.5307637167127393,{'was_impossible': False},27,29,3.5307637167127393
13470,162052,0449221180,0.0,3.5309016408897627,{'was_impossible': False},40,25,3.5309016408897627
25856,249989,0446672211,8.0,3.5310984060657944,{'was_impossible': False},22,229,4.468901593934206
9582,8253,0743237188,0.0,3.531178392075468,{'was_impossible': False},63,90,3.531178392075468
26403,95173,0060392452,9.0,3.5313582997542987,{'was_impossible': False},41,121,5.468641700245701
13475,165319,0312990456,0.0,3.5316669217907153,{'was_impossible': False},70,78,3.5316669217907153
34259,8253,068484477X,0.0,3.53190271359116,{'was_impossible': False},63,157,3.53190271359116
28619,153662,0385505833,0.0,3.5320745335467434,{'was_impossible': False},426,71,3.5320745335467434
16885,112001,0440176484,0.0,3.532194827051553,{'was_impossible': False},109,57,3.532194827051553
14573,8066,0156027321,9.0,3.5326547101885177,{'was_impossible': False},39,183,5.467345289811482
26582,31226,0439136369,0.0,3.5327498451566193,{'was_impossible': False},23,89,3.5327498451566193
15385,243236,0316776963,0.0,3.532920891422452,{'was_impossible': False},20,145,3.532920891422452
11353,6575,0385484518,6.0,3.532968335177853,{'was_impossible': False},203,156,2.467031664822147
16121,80538,0060934719,0.0,3.5331796099830077,{'was_impossible': False},62,20,3.5331796099830077
4740,210485,0380718332,0.0,3.5333864484262145,{'was_impossible': False},114,100,3.5333864484262145
31457,6563,0385730586,0.0,3.5334566025091068,{'was_impossible': False},80,65,3.5334566025091068
24565,271558,0446611638,0.0,3.5335794028437606,{'was_impossible': False},38,23,3.5335794028437606
6315,240035,0553211404,0.0,3.5336639358870903,{'was_impossible': False},68,42,3.5336639358870903
216,229329,0826308791,0.0,3.5339339655383943,{'was_impossible': False},16,28,3.5339339655383943
21343,209516,0684865742,0.0,3.5342537109502628,{'was_impossible': False},49,51,3.5342537109502628
13239,222716,0552998001,0.0,3.534288722268135,{'was_impossible': False},14,32,3.534288722268135
30597,107301,0099747200,0.0,3.5343134772587463,{'was_impossible': False},56,30,3.5343134772587463
56,45418,0440168724,6.0,3.534328875589619,{'was_impossible': False},10,31,2.465671124410381
13649,133296,0671670689,10.0,3.5343893093218117,{'was_impossible': False},44,55,6.465610690678188
9621,90391,0452282152,10.0,3.5348474541150843,{'was_impossible': False},15,187,6.465152545884916
31747,36715,0553211404,9.0,3.5350896307427826,{'was_impossible': False},47,42,5.464910369257217
22598,254144,0425183971,8.0,3.5354007733012036,{'was_impossible': False},31,44,4.464599226698796
803,143415,0743418174,0.0,3.535481354096796,{'was_impossible': False},87,205,3.535481354096796
32060,7346,1558745157,0.0,3.5357745460250936,{'was_impossible': False},194,65,3.5357745460250936
30005,179826,0142001805,8.0,3.5358373294005156,{'was_impossible': False},13,77,4.464162670599484
23221,131686,1853260010,7.0,3.535879304416677,{'was_impossible': False},9,19,3.464120695583323
7726,57234,0140179836,9.0,3.5358833450360923,{'was_impossible': False},10,50,5.464116654963908
32427,21659,0142001740,0.0,3.5363666284812307,{'was_impossible': False},52,238,3.5363666284812307
34994,261829,0312966970,0.0,3.5365493303372357,{'was_impossible': False},170,103,3.5365493303372357
626,114988,0312265859,0.0,3.5366041962834895,{'was_impossible': False},94,49,3.5366041962834895
16793,11245,0553560441,7.0,3.5366354166562655,{'was_impossible': False},23,41,3.4633645833437345
5505,170947,0446672211,0.0,3.536679130267073,{'was_impossible': False},31,229,3.536679130267073
11924,94985,0345350499,8.0,3.536874611761058,{'was_impossible': False},14,85,4.463125388238942
29491,162639,1576737330,10.0,3.5369079368762755,{'was_impossible': False},203,37,6.4630920631237245
22123,95991,0515087947,0.0,3.537307891185648,{'was_impossible': False},37,26,3.537307891185648
6284,232945,044661064X,8.0,3.5376797494096985,{'was_impossible': False},105,51,4.4623202505903015
12648,270713,0812550757,10.0,3.5378366881780483,{'was_impossible': False},95,32,6.462163311821952
22879,76626,0380977788,0.0,3.537855710130481,{'was_impossible': False},86,57,3.537855710130481
22809,194600,0446605239,0.0,3.538110978688662,{'was_impossible': False},80,207,3.538110978688662
4878,245371,0671003755,0.0,3.5381589437005614,{'was_impossible': False},33,178,3.5381589437005614
8206,141901,0375727345,0.0,3.5382055004300783,{'was_impossible': False},46,193,3.5382055004300783
2233,225087,0440184053,5.0,3.5382703709858268,{'was_impossible': False},140,35,1.4617296290141732
7324,128085,0060928336,8.0,3.5388046047963284,{'was_impossible': False},46,282,4.461195395203672
24668,235105,0380813815,10.0,3.538974704014885,{'was_impossible': False},236,68,6.461025295985115
16948,113270,0345423291,7.0,3.539013368968096,{'was_impossible': False},143,28,3.460986631031904
6346,67930,0440223237,0.0,3.5391134275359084,{'was_impossible': False},17,33,3.5391134275359084
5296,137589,0380012863,6.0,3.5391392241267337,{'was_impossible': False},85,52,2.4608607758732663
17035,158295,0061030643,0.0,3.539193203941166,{'was_impossible': False},194,31,3.539193203941166
25712,259629,0345337662,6.0,3.5392850788527577,{'was_impossible': False},76,236,2.4607149211472423
31276,264082,0440221471,8.0,3.5395441687674873,{'was_impossible': False},52,166,4.460455831232513
7289,228311,0446675059,0.0,3.539551749001559,{'was_impossible': False},17,60,3.539551749001559
21916,46398,0446519138,6.0,3.5396054990167407,{'was_impossible': False},118,38,2.4603945009832593
10029,174596,0679446486,5.0,3.539866345341119,{'was_impossible': False},29,41,1.4601336546588808
12265,232131,0064400557,0.0,3.539970592579758,{'was_impossible': False},353,59,3.539970592579758
7719,102647,044021145X,10.0,3.5401622114243265,{'was_impossible': False},97,250,6.4598377885756735
15657,13552,0451176464,0.0,3.540399127124414,{'was_impossible': False},218,67,3.540399127124414
3135,201969,0425174271,0.0,3.5406743424275957,{'was_impossible': False},32,46,3.5406743424275957
30799,33818,0451186362,6.0,3.5407529256657524,{'was_impossible': False},48,66,2.4592470743342476
19319,271448,0425184943,10.0,3.5407758982524262,{'was_impossible': False},95,33,6.459224101747574
28597,232945,0449006530,9.0,3.5409589849075767,{'was_impossible': False},105,23,5.459041015092423
4113,114446,0060938455,8.0,3.541013011882427,{'was_impossible': False},24,124,4.458986988117573
24028,45418,0425104346,7.0,3.5412942426789353,{'was_impossible': False},10,37,3.4587057573210647
26804,211426,043935806X,0.0,3.541299563495965,{'was_impossible': False},218,166,3.541299563495965
17513,145451,0590353403,0.0,3.541328061277312,{'was_impossible': False},155,75,3.541328061277312
29043,227705,0345378490,8.0,3.54133609093975,{'was_impossible': False},100,135,4.45866390906025
1887,117251,0345435028,9.0,3.5415563008469304,{'was_impossible': False},58,24,5.45844369915307
11265,115003,0060921145,7.0,3.5416875980928877,{'was_impossible': False},66,66,3.4583124019071123
30206,149907,0060175966,0.0,3.5417823860307758,{'was_impossible': False},13,21,3.5417823860307758
22157,152186,080410526X,0.0,3.541790732938339,{'was_impossible': False},39,135,3.541790732938339
7866,137589,0749395990,0.0,3.541973617725434,{'was_impossible': False},85,29,3.541973617725434
9720,77480,0743417682,8.0,3.542328063909502,{'was_impossible': False},38,23,4.457671936090498
3317,102705,0345439104,9.0,3.54254773316298,{'was_impossible': False},22,72,5.45745226683702
24754,93426,0425080021,0.0,3.542636282127839,{'was_impossible': False},37,25,3.542636282127839
13300,162639,0553213164,0.0,3.542758180018658,{'was_impossible': False},203,33,3.542758180018658
18663,232945,0451205421,0.0,3.542831947493948,{'was_impossible': False},105,39,3.542831947493948
14658,136348,0345416260,10.0,3.542944989759909,{'was_impossible': False},55,44,6.457055010240091
33804,109574,0553573136,0.0,3.542950326849673,{'was_impossible': False},31,70,3.542950326849673
31667,31393,0385413041,8.0,3.543143309700837,{'was_impossible': False},30,29,4.456856690299163
26510,236340,0380718340,9.0,3.5431441232208023,{'was_impossible': False},111,96,5.456855876779198
11205,129368,0425178951,0.0,3.5432549098112984,{'was_impossible': False},16,26,3.5432549098112984
8691,192119,0316776963,0.0,3.5433132570440913,{'was_impossible': False},16,145,3.5433132570440913
34060,229409,0449221512,9.0,3.5435630026571685,{'was_impossible': False},30,95,5.4564369973428315
15979,173415,0312980140,0.0,3.5436701847896623,{'was_impossible': False},129,97,3.5436701847896623
15469,145161,0091867770,0.0,3.5437153486401876,{'was_impossible': False},6,31,3.5437153486401876
29975,208406,0439064872,0.0,3.5439102447259128,{'was_impossible': False},72,132,3.5439102447259128
6797,249628,0671021001,0.0,3.5439373116933197,{'was_impossible': False},72,174,3.5439373116933197
22088,2110,0671527215,9.0,3.5440822671573926,{'was_impossible': False},13,32,5.455917732842607
30910,207616,0345404114,0.0,3.5441850123828598,{'was_impossible': False},17,54,3.5441850123828598
30881,226553,0312983271,7.0,3.5443357250813152,{'was_impossible': False},24,112,3.4556642749186848
450,177072,0060987529,0.0,3.544340428869072,{'was_impossible': False},85,105,3.544340428869072
18661,28619,0385508417,0.0,3.5445575906465097,{'was_impossible': False},25,37,3.5445575906465097
27837,30716,0439136369,0.0,3.544560667802088,{'was_impossible': False},31,89,3.544560667802088
28941,117384,080410526X,0.0,3.5447187134567155,{'was_impossible': False},13,135,3.5447187134567155
31874,190923,0140092323,7.0,3.544752131264902,{'was_impossible': False},20,56,3.455247868735098
12255,153718,0373218192,0.0,3.54522151904888,{'was_impossible': False},47,60,3.54522151904888
12861,53392,052594527X,10.0,3.5453849322387807,{'was_impossible': False},37,28,6.454615067761219
31371,249111,0440193613,0.0,3.5456443146428605,{'was_impossible': False},17,47,3.5456443146428605
16612,194600,0609804138,5.0,3.545704730713001,{'was_impossible': False},80,96,1.454295269286999
5454,260944,0385490992,8.0,3.5458543684148376,{'was_impossible': False},54,54,4.454145631585162
9255,31556,0439139600,0.0,3.5459916452074314,{'was_impossible': False},136,79,3.5459916452074314
3283,268030,0385482388,0.0,3.5460185949616783,{'was_impossible': False},49,28,3.5460185949616783
25406,184424,0380730138,5.0,3.546036055171717,{'was_impossible': False},38,122,1.453963944828283
9456,176214,0316666009,7.0,3.54636313524675,{'was_impossible': False},16,41,3.45363686475325
11475,270713,0373484429,0.0,3.5466613024148623,{'was_impossible': False},95,49,3.5466613024148623
17387,155580,0066214122,9.0,3.5469939482966257,{'was_impossible': False},24,64,5.453006051703374
3183,227705,0553268880,6.0,3.547088883271159,{'was_impossible': False},100,147,2.452911116728841
21559,99955,0786817070,0.0,3.5474434827218326,{'was_impossible': False},33,75,3.5474434827218326
5734,229313,0842329250,0.0,3.54761855385566,{'was_impossible': False},72,55,3.54761855385566
27596,37950,0451166582,10.0,3.5479777533415566,{'was_impossible': False},130,39,6.452022246658443
23160,2766,0684874350,0.0,3.5480199592700528,{'was_impossible': False},42,100,3.5480199592700528
34370,41757,0553250426,8.0,3.5481411899876996,{'was_impossible': False},15,100,4.4518588100123
32402,177072,0380721643,0.0,3.5482327720556714,{'was_impossible': False},85,31,3.5482327720556714
30489,233711,0671001795,0.0,3.5484636042014372,{'was_impossible': False},37,136,3.5484636042014372
13933,212965,0373483503,9.0,3.548528435135819,{'was_impossible': False},16,63,5.451471564864181
34020,180042,0440211727,8.0,3.548597192142104,{'was_impossible': False},20,233,4.451402807857896
13385,201760,0553274295,0.0,3.54869559316737,{'was_impossible': False},13,52,3.54869559316737
28416,33816,0553213105,0.0,3.548706244832208,{'was_impossible': False},20,51,3.548706244832208
10533,53614,0316693324,0.0,3.5490674640272557,{'was_impossible': False},42,32,3.5490674640272557
20704,242409,0070212570,0.0,3.5493863028212314,{'was_impossible': False},5,104,3.5493863028212314
27371,53241,0060958022,8.0,3.549571436493941,{'was_impossible': False},31,62,4.450428563506059
32775,95359,0765341972,8.0,3.549671125436749,{'was_impossible': False},291,34,4.450328874563251
16481,209174,0451167805,6.0,3.5499310528287804,{'was_impossible': False},32,37,2.4500689471712196
