,uid,iid,rui,est,details,Iu,Ui,err
6699,16246,0440220424,0.0,2.9647884485209577,{'was_impossible': False},18,35,2.9647884485209577
11603,98297,0330262130,0.0,2.9648660009123957,{'was_impossible': False},22,31,2.9648660009123957
19233,48975,0671016652,0.0,2.9652445043815505,{'was_impossible': False},30,31,2.9652445043815505
10082,164675,0553568701,0.0,2.9653917126208227,{'was_impossible': False},16,35,2.9653917126208227
25977,16795,0375727345,9.0,2.9658842118436124,{'was_impossible': False},459,199,6.034115788156388
14448,274056,0451192001,10.0,2.9659218754158925,{'was_impossible': False},20,43,7.0340781245841075
9542,199041,0140293248,7.0,2.9659404310159942,{'was_impossible': False},17,152,4.034059568984006
12905,227705,0425100650,0.0,2.9660196669717367,{'was_impossible': False},106,46,2.9660196669717367
27564,86242,0345370775,0.0,2.96602146220651,{'was_impossible': False},11,216,2.96602146220651
6495,266056,042510107X,0.0,2.966159392501867,{'was_impossible': False},100,78,2.966159392501867
34508,189973,0345443284,5.0,2.966307036318834,{'was_impossible': False},43,146,2.033692963681166
28958,150979,0452283868,7.0,2.9667064779956647,{'was_impossible': False},71,19,4.033293522004335
16905,160819,0446672211,0.0,2.9667327809648416,{'was_impossible': False},94,221,2.9667327809648416
31650,160735,0515129933,0.0,2.966753253188844,{'was_impossible': False},28,36,2.966753253188844
30169,173481,0446604658,0.0,2.9668857572547878,{'was_impossible': False},44,33,2.9668857572547878
28810,240401,3257228007,10.0,2.9671650800000626,{'was_impossible': False},12,13,7.032834919999937
22899,238699,0140481389,0.0,2.9674126847047777,{'was_impossible': False},28,25,2.9674126847047777
3189,217986,1573225789,8.0,2.9674325314261734,{'was_impossible': False},26,86,5.032567468573827
30978,162639,051511992X,0.0,2.967448302155061,{'was_impossible': False},208,63,2.967448302155061
24929,45557,0440127793,0.0,2.967643652643883,{'was_impossible': False},42,27,2.967643652643883
33873,76019,0385475721,0.0,2.9681366322436675,{'was_impossible': False},11,45,2.9681366322436675
13295,54622,0345380371,5.0,2.9682189685347904,{'was_impossible': False},13,111,2.0317810314652096
6231,138602,0884046818,0.0,2.9682538714958238,{'was_impossible': False},21,25,2.9682538714958238
16184,73588,0449221512,5.0,2.9685495520569947,{'was_impossible': False},13,87,2.0314504479430053
6526,95991,0449217264,0.0,2.968597307127637,{'was_impossible': False},38,34,2.968597307127637
27431,136139,0345443284,0.0,2.968708234224104,{'was_impossible': False},36,146,2.968708234224104
25155,50895,0446609617,6.0,2.9689626834349507,{'was_impossible': False},47,33,3.0310373165650493
12067,264031,051512608X,8.0,2.9690515014289343,{'was_impossible': False},75,62,5.030948498571066
22434,233711,1551668246,0.0,2.969052334804395,{'was_impossible': False},34,39,2.969052334804395
32865,165308,059030271X,0.0,2.969180957535347,{'was_impossible': False},100,31,2.969180957535347
27363,80683,0684801523,0.0,2.969206931330433,{'was_impossible': False},45,72,2.969206931330433
2647,203240,0446613266,0.0,2.9692543891714864,{'was_impossible': False},94,45,2.9692543891714864
31211,40889,0515116750,0.0,2.9693059405067506,{'was_impossible': False},132,33,2.9693059405067506
23654,106225,0740704818,0.0,2.969485678447482,{'was_impossible': False},204,30,2.969485678447482
24920,200643,0743206029,0.0,2.969714205738505,{'was_impossible': False},42,46,2.969714205738505
13096,264657,0140042393,0.0,2.9697812164719277,{'was_impossible': False},26,32,2.9697812164719277
20314,100459,0671038184,8.0,2.9697879334922503,{'was_impossible': False},79,102,5.030212066507749
28035,235935,0440220602,10.0,2.969884021479545,{'was_impossible': False},93,172,7.030115978520454
22032,54453,0060934417,0.0,2.970200267940988,{'was_impossible': False},11,126,2.970200267940988
29018,175636,0515130389,0.0,2.9702098200696816,{'was_impossible': False},13,87,2.9702098200696816
22792,60050,0440226430,9.0,2.970250621513453,{'was_impossible': False},35,200,6.029749378486547
30080,237748,0684801523,5.0,2.970390348730228,{'was_impossible': False},42,72,2.029609651269772
1569,185384,0446310786,0.0,2.970614907964774,{'was_impossible': False},46,157,2.970614907964774
28873,152651,0451208765,0.0,2.9708599125076334,{'was_impossible': False},24,44,2.9708599125076334
220,21031,0743211375,0.0,2.971104594401376,{'was_impossible': False},36,50,2.971104594401376
11428,37538,0743237188,0.0,2.971106310404787,{'was_impossible': False},47,114,2.971106310404787
21335,162738,1573229571,0.0,2.97115008279325,{'was_impossible': False},73,49,2.97115008279325
22935,193499,0380789035,0.0,2.971171747295472,{'was_impossible': False},67,128,2.971171747295472
8861,52175,0679744398,10.0,2.9714722582778483,{'was_impossible': False},7,61,7.028527741722152
25750,64436,0060938455,0.0,2.9715060477673996,{'was_impossible': False},65,133,2.9715060477673996
23294,116122,0743211383,0.0,2.971633088387721,{'was_impossible': False},7,37,2.971633088387721
19984,162639,0060976845,9.0,2.971739145869847,{'was_impossible': False},208,188,6.028260854130153
21559,138602,0425120279,0.0,2.972034991502739,{'was_impossible': False},21,38,2.972034991502739
4071,35918,0425146812,7.0,2.9722488442571136,{'was_impossible': False},10,31,4.0277511557428864
16242,236283,0451190491,10.0,2.972286445346773,{'was_impossible': False},234,41,7.027713554653227
26610,200226,0671729411,8.0,2.972377873391424,{'was_impossible': False},215,31,5.027622126608576
34873,224764,0440343194,0.0,2.972463226744857,{'was_impossible': False},131,17,2.972463226744857
22118,115537,0449221512,0.0,2.9725634090181754,{'was_impossible': False},12,87,2.9725634090181754
7402,125736,0385486804,0.0,2.972652139553879,{'was_impossible': False},29,74,2.972652139553879
8463,173415,0156027321,0.0,2.9731482861556446,{'was_impossible': False},133,180,2.9731482861556446
14798,252820,1853260010,0.0,2.9731636766188294,{'was_impossible': False},39,18,2.9731636766188294
11508,21031,0385511612,6.0,2.9732409377242046,{'was_impossible': False},36,59,3.0267590622757954
27312,264543,0684872153,9.0,2.973268993623327,{'was_impossible': False},50,124,6.026731006376673
446,118333,0380778556,0.0,2.9733037790058288,{'was_impossible': False},5,42,2.9733037790058288
8695,125203,014038572X,6.0,2.9733078612057673,{'was_impossible': False},28,34,3.0266921387942327
23153,124487,0671001795,0.0,2.9733822287825697,{'was_impossible': False},121,139,2.9733822287825697
22016,157273,1558531025,0.0,2.9735540771710642,{'was_impossible': False},132,42,2.9735540771710642
21370,6575,0399146431,0.0,2.9736894260244795,{'was_impossible': False},191,49,2.9736894260244795
1278,234597,0449223604,0.0,2.973815750116864,{'was_impossible': False},43,84,2.973815750116864
16983,107244,0553271636,10.0,2.9738522265842144,{'was_impossible': False},41,111,7.026147773415786
24209,20462,0439404371,9.0,2.9738591342791585,{'was_impossible': False},18,39,6.0261408657208415
32295,16634,0140481389,9.0,2.974012922470604,{'was_impossible': False},140,25,6.025987077529396
33777,138844,0743237188,10.0,2.974174503027851,{'was_impossible': False},84,114,7.025825496972149
31869,65258,0515102636,0.0,2.9741974361855052,{'was_impossible': False},29,34,2.9741974361855052
9334,76482,0385484518,0.0,2.9741992186391286,{'was_impossible': False},19,160,2.9741992186391286
31044,60050,0671042262,0.0,2.974308105756429,{'was_impossible': False},35,64,2.974308105756429
21238,150979,0385265700,5.0,2.974331896028408,{'was_impossible': False},71,147,2.025668103971592
20425,37538,0375506276,0.0,2.974373057515299,{'was_impossible': False},47,19,2.974373057515299
14583,20462,0440234743,0.0,2.9745073462778038,{'was_impossible': False},18,150,2.9745073462778038
26925,103304,0679441018,0.0,2.974814084828551,{'was_impossible': False},24,31,2.974814084828551
29696,270820,0684815451,6.0,2.9751918504782755,{'was_impossible': False},47,29,3.0248081495217245
34056,264947,1400034779,0.0,2.9752634930587263,{'was_impossible': False},30,178,2.9752634930587263
31362,60244,0452282152,0.0,2.975863985042472,{'was_impossible': False},345,186,2.975863985042472
20022,210485,0425185710,0.0,2.9759269811364533,{'was_impossible': False},111,37,2.9759269811364533
34990,163804,0684835983,0.0,2.9759411408929357,{'was_impossible': False},96,30,2.9759411408929357
34507,133747,0380002930,0.0,2.976001057433031,{'was_impossible': False},95,100,2.976001057433031
21173,30716,0345342968,0.0,2.976046722445287,{'was_impossible': False},33,133,2.976046722445287
28358,225087,0449203794,5.0,2.9762145335432444,{'was_impossible': False},147,44,2.0237854664567556
11401,174092,0345438329,9.0,2.9762486636118335,{'was_impossible': False},35,81,6.023751336388166
34920,12538,0451524934,0.0,2.976254667619103,{'was_impossible': False},113,74,2.976254667619103
5982,65258,038079487X,7.0,2.976379583788035,{'was_impossible': False},29,91,4.0236204162119655
14153,13552,068484477X,0.0,2.9765085374057465,{'was_impossible': False},204,141,2.9765085374057465
22860,16634,0312195516,0.0,2.9773440232025834,{'was_impossible': False},140,250,2.9773440232025834
17152,189139,0440901588,6.0,2.9774080745138067,{'was_impossible': False},8,22,3.0225919254861933
13345,27813,0373484410,9.0,2.977512090509241,{'was_impossible': False},12,45,6.022487909490759
24266,42914,0451176464,5.0,2.977753128695654,{'was_impossible': False},39,62,2.022246871304346
176,169779,0345353145,9.0,2.977967490701556,{'was_impossible': False},15,163,6.022032509298445
9055,238613,0446605239,8.0,2.978029408032954,{'was_impossible': False},36,200,5.021970591967046
11949,108950,0684857820,0.0,2.978093623521827,{'was_impossible': False},33,43,2.978093623521827
31840,218608,034543479X,0.0,2.978188635244355,{'was_impossible': False},59,57,2.978188635244355
28009,31556,0345339681,9.0,2.9782502374261557,{'was_impossible': False},124,104,6.021749762573844
5190,192119,0316776963,0.0,2.9782575466020504,{'was_impossible': False},17,145,2.9782575466020504
16251,266865,0446530522,0.0,2.9783333697883934,{'was_impossible': False},87,39,2.9783333697883934
25659,240131,0385508417,0.0,2.9784006851334586,{'was_impossible': False},16,40,2.9784006851334586
29305,72990,015100692X,0.0,2.978559881331624,{'was_impossible': False},13,50,2.978559881331624
8119,88677,0373484232,0.0,2.978789179307438,{'was_impossible': False},15,48,2.978789179307438
22994,37538,0425169693,0.0,2.9789404958344665,{'was_impossible': False},47,38,2.9789404958344665
8555,122429,0375706771,0.0,2.9791921883095993,{'was_impossible': False},47,168,2.9791921883095993
7242,171970,067169507X,9.0,2.9792470840008787,{'was_impossible': False},22,27,6.020752915999122
27451,31008,0060938455,8.0,2.979297992147859,{'was_impossible': False},5,133,5.020702007852141
34166,93047,0449212602,7.0,2.979441223961869,{'was_impossible': False},61,132,4.020558776038131
18747,137589,0375700757,0.0,2.9794626269004443,{'was_impossible': False},88,122,2.9794626269004443
10477,139742,0151008116,0.0,2.9796196602303207,{'was_impossible': False},50,69,2.9796196602303207
22152,15957,0451190572,0.0,2.979679227974887,{'was_impossible': False},25,41,2.979679227974887
23217,40415,0786885688,0.0,2.9797499575567286,{'was_impossible': False},32,52,2.9797499575567286
28792,93426,0671011367,0.0,2.9798129729308367,{'was_impossible': False},39,63,2.9798129729308367
22504,53241,0375705198,0.0,2.979879881767367,{'was_impossible': False},26,47,2.979879881767367
10134,249628,0316601950,0.0,2.979986338977836,{'was_impossible': False},71,224,2.979986338977836
16496,271195,0826308791,0.0,2.9800225583990283,{'was_impossible': False},62,27,2.9800225583990283
15928,274056,0425116840,6.0,2.980023934340534,{'was_impossible': False},20,83,3.019976065659466
28362,225232,0671867156,6.0,2.9800702392061504,{'was_impossible': False},5,75,3.0199297607938496
6532,238065,0425147584,0.0,2.980149533208985,{'was_impossible': False},28,70,2.980149533208985
25436,13552,0767905180,0.0,2.980267564208418,{'was_impossible': False},204,94,2.980267564208418
24270,157247,0671027387,0.0,2.980469023546909,{'was_impossible': False},28,95,2.980469023546909
8507,63595,0515136530,0.0,2.980583698494816,{'was_impossible': False},9,71,2.980583698494816
23144,13552,0425107469,8.0,2.980601254404456,{'was_impossible': False},204,60,5.019398745595544
33451,203280,0140293248,0.0,2.9806374907475957,{'was_impossible': False},7,152,2.9806374907475957
3453,161041,0446611867,0.0,2.9809248435207905,{'was_impossible': False},10,101,2.9809248435207905
5043,130571,0385508417,0.0,2.981230404167975,{'was_impossible': False},134,40,2.981230404167975
22988,110912,0385722206,10.0,2.981381988929079,{'was_impossible': False},159,134,7.018618011070921
6478,141444,0425152251,0.0,2.981422818659771,{'was_impossible': False},76,80,2.981422818659771
20739,156269,0425172546,0.0,2.981700330467062,{'was_impossible': False},74,81,2.981700330467062
12319,58594,0345413903,0.0,2.9822759272252557,{'was_impossible': False},25,83,2.9822759272252557
18540,19493,0440185327,0.0,2.9822780466840477,{'was_impossible': False},17,38,2.9822780466840477
29790,162639,0743406176,0.0,2.9823844852843235,{'was_impossible': False},208,18,2.9823844852843235
12667,267510,0446676098,10.0,2.9824492846399497,{'was_impossible': False},28,29,7.01755071536005
30353,250962,0345397819,9.0,2.982497217573052,{'was_impossible': False},41,54,6.0175027824269485
23489,88937,044900371X,0.0,2.9825096994160996,{'was_impossible': False},55,32,2.9825096994160996
30678,264321,0345333926,8.0,2.9827351969912654,{'was_impossible': False},75,25,5.017264803008734
7750,7346,0345348036,8.0,2.982785495406382,{'was_impossible': False},174,75,5.017214504593618
33719,58062,0445406518,7.0,2.982998909649943,{'was_impossible': False},7,40,4.017001090350057
23855,173835,0440214041,0.0,2.983049888958868,{'was_impossible': False},24,226,2.983049888958868
28875,7915,044922046X,0.0,2.9830531747617983,{'was_impossible': False},59,35,2.9830531747617983
16295,121606,0312980159,8.0,2.983232344653684,{'was_impossible': False},17,74,5.016767655346316
24387,81848,044021145X,0.0,2.9832686103980666,{'was_impossible': False},73,249,2.9832686103980666
34224,200226,0061009059,0.0,2.983382128050018,{'was_impossible': False},215,128,2.983382128050018
13574,65663,0446607657,0.0,2.983515863250037,{'was_impossible': False},35,123,2.983515863250037
15728,68256,0345339703,0.0,2.9837413802660153,{'was_impossible': False},31,101,2.9837413802660153
14992,114868,0452282152,0.0,2.984082611061999,{'was_impossible': False},112,186,2.984082611061999
24122,2977,0670855030,0.0,2.984094688540625,{'was_impossible': False},21,27,2.984094688540625
22042,6575,0553574663,6.0,2.9841933503767835,{'was_impossible': False},191,48,3.0158066496232165
30250,139359,0446519081,8.0,2.984272075190555,{'was_impossible': False},28,28,5.015727924809445
6760,100459,0375727345,8.0,2.9843295743365355,{'was_impossible': False},79,199,5.0156704256634645
33362,217121,0099771519,0.0,2.984557778579357,{'was_impossible': False},69,51,2.984557778579357
22038,70052,0345423291,0.0,2.984629269418165,{'was_impossible': False},84,31,2.984629269418165
22944,178201,0385498802,9.0,2.9847397175637362,{'was_impossible': False},19,54,6.015260282436264
18104,13995,0425179672,0.0,2.98488936928556,{'was_impossible': False},15,18,2.98488936928556
24841,162155,0060175966,0.0,2.985025395575164,{'was_impossible': False},12,22,2.985025395575164
15938,8681,0060987103,0.0,2.9850673464356037,{'was_impossible': False},52,131,2.9850673464356037
1770,189973,0553295772,0.0,2.985125754890498,{'was_impossible': False},43,37,2.985125754890498
9412,150896,0446525731,0.0,2.9855804596151283,{'was_impossible': False},32,19,2.9855804596151283
442,232964,0671042858,6.0,2.985757885502672,{'was_impossible': False},25,77,3.014242114497328
